,Ticker,Basic EPS,date
3086,LBTYK,"['-', '24.16', '-2.70', '-2.16', '-1.97']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3087,LC,"['-', '0.19', '-2.63', '-0.35', '-1.50']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3088,LCII,"['-', '11.39', '6.30', '5.86', '5.90']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3089,LDOS,"['-', '5.34', '4.42', '4.66', '3.85']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3090,LDP,"['-', '1.47', '1.32', '5.10', '-2.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3091,LEDS,"['-', '-', '-0.68', '-0.15', '-1.00']","['ttm', '8/31/2022', '8/31/2021', '8/31/2020', '8/31/2019']"
3092,LEO,"['-', '-', '0.76', '0.11', '0.82']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3093,LESL,"['-', '0.86', '0.68', '0.31', '0.00']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3094,LEV,"['-', '-0.27', '-0.88', '-0.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3095,LEVI,"['-', '1.38', '-0.32', '1.01']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
3096,LFCR,"['-', '-3.29', '-1.11', '-1.31', '0.01']","['ttm', '5/31/2022', '5/31/2021', '5/31/2020', '5/31/2019']"
3097,LFUS,"['-', '11.54', '5.33', '5.66', '6.62']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3098,LGI,"['-', '3.61', '2.78', '4.09', '-1.88']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3099,LGMK,"['-', '-2.23', '-1.10', '-4.20', '-2.90']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3100,LGND,"['-', '3.46', '-0.18', '33.13', '6.77']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3101,LGO,"['-', '0.35', '0.12', '-0.54', '4.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3102,LHAA,"['-', '-0.19']","['ttm', '12/31/2021']"
3103,LHCG,"['-', '3.71', '3.59', '3.09', '2.31']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3104,LHDX,"['-', '-1.86', '-1.04', '-1.07', '-0.83']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3105,GE,"['-', '-6.16', '4.64', '-4.96', '-20.96']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3106,GECC,"['-', '-2.52', '-14.40', '-4.44', '-5.10']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3107,LHX,"['-', '9.17', '5.23', '8.04', '8.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '6/30/2019']"
3108,LIXT,"['-', '-0.50', '-0.29', '-0.24', '-0.24']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3109,LJAQ,"['-', '-0.03']","['ttm', '12/31/2021']"
3110,LMB,"['-', '0.67', '0.74', '-0.23', '-0.52']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3111,LMFA,"['-', '0.70', '-2.50', '-4.80', '-2.35']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3112,LMND,"['-', '-3.94', '-3.63', '-2.77', '-1.21']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3113,LMST,"['-', '1.96', '1.20', '1.41', '1.23']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3114,LMT,"['-', '22.85', '24.40', '22.09', '17.74']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3115,LOCL,"['-', '-1.06', '-0.17']","['ttm', '12/31/2021', '12/31/2020']"
3116,LPL,"['-', '1.66k', '-125.00', '-3.95k', '-289.50']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3117,LPLA,"['-', '5.75', '5.96', '6.78', '4.99']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3118,LRFC,"['-', '-0.71', '-13.08', '-10.32', '-6.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3119,LRMR,"['-', '-2.95', '-3.57', '-2.51']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3120,LSXMA,"['-', '1.79', '-2.24', '1.55', '2.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3121,LSXMB,"['-', '1.79', '-2.24', '1.55', '2.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3122,LSXMK,"['-', '1.79', '-2.24', '1.52', '2.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3123,LTBR,"['-', '-1.71', '-3.59', '-3.63', '-8.52']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3124,GFX,"['-', '0.45']","['ttm', '12/31/2021']"
3125,LTRY,"['-', '-0.36', '-0.49', '-0.91']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3126,LUCD,"['-', '-1.51', '-0.22', '-0.12']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3127,LUCY,"['-', '-0.44', '-0.13', '-0.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3128,BLND,"['-', '-1.30', '-0.34', '-0.37']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3129,ENFN,"['-', '-2.26', '0.06', '0.20']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3130,LVOX,"['-', '-1.29', '-0.05', '-0.08']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3131,LVS,"['-', '-1.26', '-2.21', '3.50', '3.07']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3132,LVWR,"['-', '-0.34', '-0.38']","['ttm', '12/31/2021', '12/31/2020']"
3133,LW,"['-', '1.38', '2.17', '2.50', '3.19']","['ttm', '5/31/2022', '5/31/2021', '5/31/2020', '5/31/2019']"
3134,LWAY,"['-', '0.21', '0.21', '0.03', '-0.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3135,LXEH,"['-', '-18.30', '3.10', '3.54', '2.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3136,LXFR,"['-', '1.08', '0.73', '0.11', '0.94']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3137,LXRX,"['-', '-0.60', '-0.53', '1.23', '-1.14']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3138,LXU,"['-', '-4.40', '-2.72', '-2.65', '-2.88']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3139,GNPX,"['-', '-0.42', '-0.51', '-0.66', '-0.90']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3140,GNS,"['-', '-0.22', '-0.14', '-0.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3141,ENOB,"['-', '-0.57', '-0.25', '-0.48']","['ttm', '6/30/2021', '6/30/2020', '6/30/2019']"
3142,ENOV,"['-', '1.41', '0.93', '-11.67', '3.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3143,ENPH,"['-', '1.09', '1.07', '1.38', '-0.12']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3144,ENR,"['-', '-', '2.12', '-1.59', '0.59']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3145,ENS,"['-', '3.42', '3.37', '3.23', '3.79']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3146,BMWYY,"['-', '6.25', '1.91', '2.49', '3.60']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3147,ENSG,"['-', '3.57', '3.19', '2.07', '1.78']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3148,ENTA,"['-', '-', '-3.92', '-1.81', '2.37']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3149,ENTG,"['-', '3.02', '2.19', '1.89', '1.71']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3150,MAA,"['-', '4.62', '2.20', '3.07', '1.93']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3151,ENX,"['-', '-', '0.53', '0.25', '1.22']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3152,MAC,"['-', '0.07', '-1.54', '0.68', '0.43']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3153,MACA,"['-', '-0.23']","['ttm', '12/31/2021']"
3154,MAIA,"['-', '-1.18', '-0.62']","['ttm', '12/31/2021', '12/31/2020']"
3155,MAN,"['-', '7.01', '0.41', '7.78', '8.62']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3156,MANH,"['-', '1.74', '1.37', '1.33', '1.58']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3157,EOSE,"['-', '-2.36', '-7.31', '-1.60']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3158,EOT,"['-', '-0.92', '1.96', '0.42', '0.90']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3159,EPAC,"['-', '-', '0.63', '0.01', '-4.07']","['ttm', '8/31/2022', '8/31/2021', '8/31/2020', '8/31/2019']"
3160,EPAM,"['-', '8.52', '5.87', '4.77', '4.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3161,EPC,"['-', '-', '2.15', '1.25', '-6.52']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3162,MARK,"['-', '0.27', '-0.16', '-0.58', '-0.62']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3163,MARPS,"['-', '0.60', '0.08', '0.29', '0.32']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
3164,MATW,"['-', '-', '0.09', '-2.74', '-1.21']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3165,MATX,"['-', '21.67', '4.48', '1.93', '2.55']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3166,MAV,"['-', '-0.89', '0.95', '0.55', '0.88']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3167,MAX,"['-', '-0.14', '-0.14', '0.55', '0.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3168,MAXN,"['-', '-6.79', '-5.82', '-6.69', '-20.36']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3169,MAXR,"['-', '0.65', '4.99', '1.83', '-21.76']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3170,MAYS,"['-', '-0.35', '0.20', '-0.45', '0.75']","['ttm', '7/31/2022', '7/31/2021', '7/31/2020', '7/31/2019']"
3171,MBCN,"['-', '3.01', '1.31', '1.96', '1.93']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3172,EPRT,"['-', '0.82', '0.44', '0.65', '0.36']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3173,EPSN,"['-', '0.49', '0.03', '0.32', '0.24']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3174,MBIN,"['-', '4.78', '3.85', '1.58', '1.39']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3175,EQ,"['-', '-1.36', '-1.46', '-1.47', '-1.09']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3176,MBIO,"['-', '-0.76', '-1.14', '-1.29', '-1.14']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3177,MBOT,"['-', '-1.59', '-1.29', '-1.70', '-2.41']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3178,MBUU,"['-', '7.60', '5.29', '2.98', '3.17']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
3179,MBWM,"['-', '3.69', '2.71', '3.01', '2.53']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3180,EQX,"['-', '1.95', '0.10', '-0.16', '-0.55']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3181,ERAS,"['-', '-1.85', '-1.59', '-0.18']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3182,MCHOY,"['-', '3.18', '5.06', '1.17', '-3.74']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3183,MCHP,"['-', '2.33', '0.68', '1.20', '0.76']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3184,MCO,"['-', '11.88', '9.48', '7.51', '6.84']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3185,MCR,"['-', '0.09', '0.64', '1.16']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
3186,MCRI,"['-', '3.68', '1.30', '1.77', '1.91']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3187,MCW,"['-', '-0.08', '0.20', '0.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3188,MCY,"['-', '4.48', '6.77', '5.78', '-0.10']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3189,MD,"['-', '1.52', '-9.31', '-17.78', '3.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3190,MDB,"['-', '-4.75', '-4.53', '-3.14', '-1.90']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
3191,MDGL,"['-', '-14.63', '-13.09', '-5.45', '-2.22']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3192,MDJH,"['-', '-0.19', '0.02', '0.04', '-0.04']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3193,MDLZ,"['-', '3.06', '2.48', '2.68', '2.30']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3194,MDNA,"['-', '-0.42', '-0.35', '-0.26', '-0.18']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3195,MDV,"['-', '-0.20', '-6.50', '-0.58']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3196,MDVL,"['-', '-1.34', '-4.69', '-0.68']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3197,MEG,"['-', '-1.56', '-6.48', '-2.06', '-1.01']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3198,ERYP,"['-', '-2.27', '-3.65', '-3.49', '-2.13']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3199,MERC,"['-', '2.59', '-0.26', '-0.15', '1.97']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3200,MFG,"['-', '41.85', '37.15', '35.36', '7.60']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3201,MFV,"['-', '0.91', '0.08', '0.72']","['ttm', '10/31/2021', '10/31/2020', '10/31/2019']"
3202,MG,"['-', '0.13', '-3.41', '0.21', '0.24']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3203,MGA,"['-', '5.04', '2.52', '5.61', '6.65']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3204,MGNX,"['-', '-3.37', '-2.47', '-3.16', '-4.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3205,MGPI,"['-', '4.37', '2.37', '2.27', '2.17']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3206,ESNT,"['-', '6.13', '3.89', '5.68', '4.80']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3207,ESOA,"['-', '-', '0.65', '0.15', '0.12']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3208,MHN,"['-', '0.94', '0.17', '1.57']","['ttm', '8/31/2021', '8/31/2020', '8/31/2019']"
3209,MHO,"['-', '13.64', '8.38', '4.58', '3.81']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3210,MHUA,"['-', '0.80', '0.81', '0.65']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3211,ESP,"['-', '0.52', '-0.08', '0.49', '0.99']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
3212,HCNE,"['-', '0.37']","['ttm', '12/31/2021']"
3213,INFA,"['-', '-0.40', '-0.61', '-0.67', '-0.61']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3214,MICS,"['-', '0.14', '1.80', '-2.10', '0.60']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3215,MIGI,"['-', '-0.80', '-3.20', '-3.60', '-6.10']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3216,MIT,"['-', '0.30', '-']","['ttm', '12/31/2021', '12/31/2020']"
3217,MKC,"['-', '2.83', '2.80', '2.65']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
3218,MKSI,"['-', '9.95', '6.36', '2.57', '7.22']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3219,MKTAY,"['-', '238.54', '228.41', '175.80', '205.37']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3220,MKTW,"['-', '-40.99', '-21.58', '1.12', '0.75']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3221,MKTX,"['-', '6.88', '8.01', '5.53', '4.68']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3222,ML,"['-', '-0.72', '-24.41', '-38.97']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3223,MLAB,"['-', '0.36', '0.66', '0.32', '1.95']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3224,MLAC,"['-', '0.34', '-0.07']","['ttm', '12/31/2021', '12/31/2020']"
3225,MLGO,"['-', '1.33', '2.20']","['ttm', '12/31/2021', '12/31/2020']"
3226,MLNK,"['-', '-0.48', '-0.18', '-0.64']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3227,MLP,"['-', '-0.18', '-0.14', '-0.54', '0.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3228,MLVF,"['-', '-', '-0.01', '0.84', '1.22']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3229,MMI,"['-', '3.57', '1.08', '1.95', '2.23']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3230,EURN,"['-', '-1.68', '2.25', '0.52', '-0.57']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3231,MMMB,"['-', '-0.01', '0.12', '0.05', '0.02']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
3232,MMS,"['-', '-', '4.69', '3.40', '3.73']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3233,EVGN,"['-', '-0.69', '-0.83', '-0.70', '-0.81']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3234,EVGO,"['-', '-0.09', '-0.70', '-0.36']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3235,MMU,"['-', '-', '1.68', '-0.01', '0.93']","['ttm', '5/31/2022', '5/31/2021', '5/31/2020', '5/31/2019']"
3236,MNKD,"['-', '-0.32', '-0.26', '-0.27', '-0.60']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3237,MNOV,"['-', '-0.21', '-0.31', '-0.30', '-0.36']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3238,MNP,"['-', '0.91', '0.70', '1.62']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
3239,EVOJ,"['-', '0.56']","['ttm', '12/31/2021']"
3240,EVOP,"['-', '-0.03', '-0.20', '-0.31', '-0.70']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3241,MNSB,"['-', '2.65', '1.85', '1.69', '1.38']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3242,MNTK,"['-', '-0.03', '0.03', '0.04', '0.20']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3243,MODN,"['-', '-', '-0.84', '-0.40', '-0.60']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
3244,MODV,"['-', '-0.47', '2.39', '-0.26', '-1.95']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3245,MOFG,"['-', '4.38', '0.41', '2.93', '2.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3246,MORN,"['-', '4.50', '5.22', '3.56', '4.30']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3247,MPB,"['-', '2.71', '3.11', '2.09', '1.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3248,MPC,"['-', '15.34', '-15.28', '4.00', '5.36']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3249,MPLN,"['-', '0.16', '-1.12', '0.09', '0.33']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3250,EW,"['-', '2.41', '1.32', '1.68', '1.15']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3251,MPNGY,"['-', '-7.80', '1.62', '0.78', '-84.80']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3252,MQ,"['-', '-0.45', '-0.12', '-0.25']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
3253,MRAI,"['-', '-1.59', '-0.21']","['ttm', '12/31/2021', '12/31/2020']"
3254,MRAM,"['-', '0.22', '-0.45', '-0.85', '-1.08']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3255,MRBK,"['-', '5.91', '4.32', '1.64', '1.28']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3256,MRC,"['-', '-0.46', '-3.63', '0.18', '0.55']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3257,MRCC,"['-', '1.51', '0.08', '0.94', '0.29']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3258,MRTX,"['-', '-11.21', '-7.96', '-5.69', '-3.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3259,MRUS,"['-', '-1.73', '-2.92', '-2.28', '-1.25']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3260,MSBI,"['-', '3.58', '0.95', '2.28', '1.69']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3261,MSC,"['-', '-2.73', '-4.33', '0.56', '-0.45']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3262,MSCI,"['-', '8.80', '7.19', '6.66', '5.83']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3263,MSD,"['-', '-0.23', '0.46', '1.34', '-0.76']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3264,MSEX,"['-', '2.08', '2.19', '2.02', '1.97']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3265,MTCR,"['-', '-1.48', '-1.44', '-1.52', '-1.35']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3266,MTMT,"['-', '0.44', '-5.47', '-2.16', '-1.12']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3267,MU,"['-', '-', '5.23', '2.42', '5.67']","['ttm', '8/31/2022', '8/31/2021', '8/31/2020', '8/31/2019']"
3268,MVBF,"['-', '3.32', '3.13', '2.26', '1.04']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3269,MVF,"['-', '0.88', '0.18', '0.94']","['ttm', '8/31/2021', '8/31/2020', '8/31/2019']"
3270,MVIS,"['-', '-0.27', '-0.10', '-0.24', '-0.31']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3271,EXP,"['-', '9.23', '8.17', '1.69', '1.48']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3272,EXPD,"['-', '8.37', '4.14', '3.45', '3.55']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3273,MVO,"['-', '0.98', '0.49', '1.05', '1.42']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3274,MYD,"['-', '-', '2.55', '-0.50', '0.90']","['ttm', '4/30/2022', '4/30/2021', '4/30/2020', '4/30/2019']"
3275,MYE,"['-', '0.93', '1.03', '0.68', '-0.10']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3276,MYFW,"['-', '2.58', '3.11', '1.02', '0.64']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3277,MYOV,"['-', '-2.22', '-2.83', '-3.37', '-4.09']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
3278,NAII,"['-', '1.75', '1.71', '-0.25', '0.96']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
3279,NAUT,"['-', '-0.60', '-0.13']","['ttm', '12/31/2021', '12/31/2020']"
3280,NBHC,"['-', '3.04', '2.87', '2.57', '2.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3281,F,"['-', '4.49', '-0.32', '0.01', '0.93']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3282,FA,"['-', '0.11', '0.23']","['ttm', '12/31/2021', '12/31/2019']"
3283,NCLH,"['-', '-12.33', '-15.75', '4.33', '4.28']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3284,NDRA,"['-', '-5.60', '-12.60', '-46.80', '-43.40']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3285,NECB,"['-', '0.75', '0.76']","['ttm', '12/31/2021', '12/31/2020']"
3286,NEE,"['-', '1.81', '1.49', '1.93', '3.47']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3287,NEM,"['-', '1.46', '3.52', '3.82', '0.64']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
3288,NEON,"['-', '-0.54', '-0.56', '-0.60', '-0.52']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
